,Strike,Last Price,Volume,Symbol,Volume_Ratio,Type,Margin,Option_Expiration_Date,Prob
72,32.5,0.37,260,GLW,13.897550111358575,call,0.0009238921518040334,"August 28, 2020",1.0
73,1600.0,14.9,1020,GOOG,19.666070363744783,call,0.012389083604513578,"August 28, 2020",1.0
74,1580.0,21.21,995,GOOGL,12.994402985074627,call,0.002811715037705307,"August 28, 2020",0.48214908686403357
75,1600.0,13.46,1684,GOOGL,21.992537313432837,call,0.015505534215397779,"August 28, 2020",0.5178509131359664
76,160.0,2.45,8529,GPN,13.551923731699011,put,0.04863832222629898,"September 18, 2020",1.0
77,76.5,1.2,63,HAS,11.617021276595745,put,0.004165577923658582,"August 28, 2020",1.0
78,13.0,0.15,12918,HBI,10.714673503242345,put,0.17091838348313967,"September 18, 2020",1.0
79,140.0,0.19,683,HCA,26.992814371257484,call,0.056524079719720066,"August 28, 2020",0.4586322671850151
80,132.0,2.07,74,HCA,13.120567375886525,put,0.0038487248356925095,"August 28, 2020",0.541367732814985
81,280.0,5.25,6162,HD,18.24225245653817,call,-0.011404197510990605,"August 28, 2020",1.0
82,26.0,0.33,1884,HFC,14.094763092269329,call,0.040832685206380774,"August 28, 2020",1.0
83,145.0,1.55,651,HII,26.152080344332855,put,0.08592324568660027,"September 18, 2020",1.0
84,70.0,1.17,72,HOLX,10.017391304347827,call,0.04868913857677903,"September 18, 2020",0.08624608391178819
85,65.0,1.75,510,HOLX,10.343213728549141,put,0.026217228464419477,"September 18, 2020",0.9137539160882118
86,155.0,1.03,327,HON,11.738461538461538,put,0.015873015873015872,"August 28, 2020",1.0
87,125.0,0.56,687,IBM,13.245053272450532,call,0.014939885378200152,"August 28, 2020",1.0
88,105.0,1.8,1116,ICE,15.541114058355438,call,0.007677572698540355,"September 18, 2020",1.0
89,105.0,1.0,706,INCY,24.435105067985166,call,0.11571564466072908,"September 18, 2020",1.0
90,50.0,0.37,7255,INTC,13.875396939953811,call,0.014610414743062175,"August 28, 2020",0.6872375832053251
91,49.0,0.53,2305,INTC,15.144094370613706,put,0.005681793551799069,"August 28, 2020",0.31276241679467487
92,35.0,1.35,96,IR,10.597402597402597,put,-0.008354967536057188,"September 18, 2020",1.0
93,135.0,1.1,63,IT,11.117647058823529,call,0.05353520089766549,"September 18, 2020",0.013829850924983537
94,150.0,20.59,240,IT,18.327272727272728,put,-0.17059466766407277,"September 18, 2020",0.9861701490750164
95,155.0,0.39,9399,JNJ,11.285498489425981,call,0.014663560969582408,"August 28, 2020",1.0
96,100.0,0.55,10753,JPM,23.10275585671198,call,0.027538022128850377,"August 28, 2020",1.0
97,70.0,0.8,176,K,11.692307692307693,call,0.016112652347016185,"September 18, 2020",1.0
98,202.5,5.0,222,KLAC,11.862595419847327,call,-0.007206948138969362,"August 28, 2020",1.0
99,48.5,0.09,3620,KO,13.65301724137931,call,0.025803748989040653,"August 28, 2020",1.0
100,36.0,0.47,431,KR,11.59915014164306,put,-0.002506269923985438,"August 28, 2020",1.0
101,32.0,0.3,1311,LB,12.466966966966966,call,0.06773442553069893,"August 28, 2020",0.5960355226866305
102,28.0,0.32,833,LB,10.41870160810006,put,0.06573237766063844,"August 28, 2020",0.4039644773133695
103,78.0,2.36,504,LEN,10.385804235832856,call,-0.017137104333315323,"August 28, 2020",1.0
104,160.0,3.18,2229,LOW,12.297931034482758,call,-0.010635674052189738,"August 28, 2020",0.8959207043780951
105,160.0,1.41,584,LOW,11.100602688919796,put,0.010635674052189738,"August 28, 2020",0.10407929562190488
106,365.0,2.5,311,LRCX,10.112143331121434,call,0.03270710015488465,"August 28, 2020",1.0
107,50.0,0.5,1943,LVS,15.023195876288659,call,0.03050287568576298,"August 28, 2020",1.0
108,100.0,0.38,211,MAR,10.282651072124757,call,0.049648404782197876,"August 28, 2020",0.02231915444420629
109,100.0,5.25,669,MAR,21.580645161290324,put,-0.049648404782197876,"August 28, 2020",0.9776808455557937
110,110.0,1.1,338,MCHP,15.495702005730658,call,0.019179094681471543,"August 28, 2020",1.0
111,50.0,0.08,214,MDLZ,13.832699619771864,put,0.12998087805872735,"August 28, 2020",1.0
112,102.0,3.9,3488,MDT,21.492957746478876,put,-0.03312059689945064,"August 28, 2020",1.0
113,22.0,0.26,3975,MGM,13.241417599703896,call,0.03969755003049414,"August 28, 2020",1.0
114,81.0,0.55,122,MNST,10.844444444444445,put,0.020911438253780782,"August 28, 2020",1.0
115,17.0,0.67,1316,MOS,14.142533936651583,call,-0.028015996428274258,"August 28, 2020",0.746764685954333
116,15.5,0.13,2300,MOS,16.257152473914505,put,0.11377929086107359,"August 28, 2020",0.25323531404566707
117,35.0,0.65,320,MPC,12.124492557510148,put,0.01129947764512067,"August 28, 2020",1.0
118,87.0,0.33,5070,MRK,19.930866205774706,call,0.023770258452238492,"August 28, 2020",0.9026706231454006
119,84.0,0.55,328,MRK,13.302915082382762,put,0.01153216425301111,"August 28, 2020",0.0973293768545994
120,6.0,0.05,2320,MRO,11.555063641394577,call,0.13851992821926837,"August 28, 2020",1.0
121,330.0,3.3,116,MSCI,11.906158357771263,put,0.09263384260015235,"September 18, 2020",1.0
122,215.0,2.1,28832,MSFT,11.244271980968351,call,0.009294881644104046,"August 28, 2020",0.7055599060297573
123,220.0,0.84,30080,MSFT,11.730982976814929,call,0.032766855635827395,"August 28, 2020",0.29444009397024273
124,155.0,2.6,425,MSI,10.602910602910603,call,0.020273840627811995,"September 18, 2020",1.0
